# step, loss_train, loss_test, metrics_test
2.800000000000000000e+04 1.324508921243250370e-03 9.270346708944998682e-06 1.742869608278851956e-05 2.102311700582504272e-02 1.604931021574884653e-04 9.270346708944998682e-06 1.742869608278851956e-05 2.102311700582504272e-02
2.900000000000000000e+04 1.117064151912927628e-03 9.239883183909114450e-06 1.639925358176697046e-05 2.102213166654109955e-02 1.056408291333355010e-04 9.239883183909114450e-06 1.639925358176697046e-05 2.102213166654109955e-02
3.000000000000000000e+04 1.629044175148010254e+00 2.254683067803853191e-06 5.903036217205226421e-04 2.128323726356029510e-02 1.621412396430969238e+00 2.254683067803853191e-06 5.903036217205226421e-04 2.128323726356029510e-02
3.100000000000000000e+04 2.113171853125095367e-03 1.233976217918097973e-05 1.599768074811436236e-05 2.101059444248676300e-02 1.299465424381196499e-03 1.233976217918097973e-05 1.599768074811436236e-05 2.101059444248676300e-02
3.200000000000000000e+04 6.906534545123577118e-04 1.538430842629168183e-05 1.056329347193241119e-05 2.098700962960720062e-02 6.016853512846864760e-05 1.538430842629168183e-05 1.056329347193241119e-05 2.098700962960720062e-02
3.300000000000000000e+04 5.699022440239787102e-04 2.045788096438627690e-05 7.451012606907170266e-06 2.096385881304740906e-02 7.281647413037717342e-05 2.045788096438627690e-05 7.451012606907170266e-06 2.096385881304740906e-02
3.400000000000000000e+04 2.928192494437098503e-03 2.359222162340302020e-05 2.635885903146117926e-04 2.101524919271469116e-02 2.254548249766230583e-03 2.359222162340302020e-05 2.635885903146117926e-04 2.101524919271469116e-02
3.500000000000000000e+04 4.401238402351737022e-04 2.720543852774426341e-05 5.286546638672007248e-06 2.094277925789356232e-02 7.624673889949917793e-05 2.720543852774426341e-05 5.286546638672007248e-06 2.094277925789356232e-02
3.600000000000000000e+04 2.366169691085815430e-01 2.528267759771551937e-05 1.653712570259813219e-05 2.089966647326946259e-02 2.337744086980819702e-01 2.528267759771551937e-05 1.653712570259813219e-05 2.089966647326946259e-02
3.700000000000000000e+04 3.570521948859095573e-04 3.090278187301009893e-05 4.294322479836409912e-06 2.093466371297836304e-02 8.258381421910598874e-05 3.090278187301009893e-05 4.294322479836409912e-06 2.093466371297836304e-02
3.800000000000000000e+04 3.110544639639556408e-04 3.163469591527245939e-05 3.369152182131074369e-06 2.092717401683330536e-02 8.624936890555545688e-05 3.163469591527245939e-05 3.369152182131074369e-06 2.092717401683330536e-02
3.900000000000000000e+04 2.929770271293818951e-04 3.554703653207980096e-05 3.154740170430159196e-06 2.092080377042293549e-02 8.192328095901757479e-05 3.554703653207980096e-05 3.154740170430159196e-06 2.092080377042293549e-02
4.000000000000000000e+04 2.675447321962565184e-04 3.474843470030464232e-05 2.736403075687121600e-06 2.091824635863304138e-02 8.359037019545212388e-05 3.474843470030464232e-05 2.736403075687121600e-06 2.091824635863304138e-02
4.100000000000000000e+04 2.598308492451906204e-04 3.138710235361941159e-05 3.109381395915988833e-06 2.092783339321613312e-02 8.653479744680225849e-05 3.138710235361941159e-05 3.109381395915988833e-06 2.092783339321613312e-02
4.200000000000000000e+04 1.659956946969032288e-02 2.251791556773241609e-05 2.185413450206397101e-06 2.093579433858394623e-02 1.690797321498394012e-02 2.251791556773241609e-05 2.185413450206397101e-06 2.093579433858394623e-02
4.300000000000000000e+04 2.476860827300697565e-04 3.075584027101285756e-05 3.591290578697226010e-06 2.092833630740642548e-02 8.919738320400938392e-05 3.075584027101285756e-05 3.591290578697226010e-06 2.092833630740642548e-02
4.400000000000000000e+04 2.592661767266690731e-04 2.397417301835957915e-05 3.648445499493391253e-06 2.094443514943122864e-02 9.559962200000882149e-05 2.397417301835957915e-05 3.648445499493391253e-06 2.094443514943122864e-02
4.500000000000000000e+04 2.795389737002551556e-04 2.703905556700192392e-05 3.301445303804939613e-06 2.093107439577579498e-02 1.239806297235190868e-04 2.703905556700192392e-05 3.301445303804939613e-06 2.093107439577579498e-02
4.600000000000000000e+04 3.163857385516166687e-02 2.460515315760858357e-05 3.879206633428111672e-05 2.096846885979175568e-02 3.092308342456817627e-02 2.460515315760858357e-05 3.879206633428111672e-05 2.096846885979175568e-02
4.700000000000000000e+04 2.136941620847210288e-04 1.984729169635102153e-05 3.506627535898587666e-06 2.094223164021968842e-02 6.563896749867126346e-05 1.984729169635102153e-05 3.506627535898587666e-06 2.094223164021968842e-02
4.800000000000000000e+04 9.304990991950035095e-03 8.864384653861634433e-06 6.731898338330211118e-06 2.097055874764919281e-02 4.913015291094779968e-03 8.864384653861634433e-06 6.731898338330211118e-06 2.097055874764919281e-02
4.900000000000000000e+04 2.782044466584920883e-04 2.052911440841853619e-05 2.528332515794318169e-06 2.092993259429931641e-02 1.140917011070996523e-04 2.052911440841853619e-05 2.528332515794318169e-06 2.092993259429931641e-02
5.000000000000000000e+04 1.305983285419642925e-03 1.509161120338831097e-05 1.483284563619235996e-06 2.093828842043876648e-02 1.187275396659970284e-03 1.509161120338831097e-05 1.483284563619235996e-06 2.093828842043876648e-02
5.100000000000000000e+04 1.765569613780826330e-04 1.917750523716676980e-05 2.583409695944283158e-06 2.092106267809867859e-02 2.586319533293135464e-05 1.917750523716676980e-05 2.583409695944283158e-06 2.092106267809867859e-02
5.200000000000000000e+04 1.932769664563238621e-04 1.118392628995934501e-05 2.497153218428138644e-06 2.093730866909027100e-02 4.887861723545938730e-05 1.118392628995934501e-05 2.497153218428138644e-06 2.093730866909027100e-02
5.300000000000000000e+04 1.825509825721383095e-04 2.938705438282340765e-05 1.563018599881615955e-06 2.088781632483005524e-02 1.635269291000440717e-05 2.938705438282340765e-05 1.563018599881615955e-06 2.088781632483005524e-02
5.400000000000000000e+04 1.768938824534416199e-02 4.347378990132710896e-07 1.595432149770203978e-05 2.101593464612960815e-02 2.397487114649266005e-04 4.347378990132710896e-07 1.595432149770203978e-05 2.101593464612960815e-02
5.500000000000000000e+04 1.824394712457433343e-04 4.055400495417416096e-06 3.342292075103614479e-06 2.095349505543708801e-02 3.118778113275766373e-05 4.055400495417416096e-06 3.342292075103614479e-06 2.095349505543708801e-02
5.600000000000000000e+04 1.720072468742728233e-04 6.551868864335119724e-06 2.518107066862285137e-06 2.093495056033134460e-02 1.621365481696557254e-05 6.551868864335119724e-06 2.518107066862285137e-06 2.093495056033134460e-02
5.700000000000000000e+04 3.759358951356261969e-04 1.722015440464019775e-06 3.196802936145104468e-06 2.095796167850494385e-02 2.105950406985357404e-04 1.722015440464019775e-06 3.196802936145104468e-06 2.095796167850494385e-02
5.800000000000000000e+04 1.748750801198184490e-04 4.192414962744805962e-06 2.502807774362736382e-06 2.093762159347534180e-02 1.302569762628991157e-05 4.192414962744805962e-06 2.502807774362736382e-06 2.093762159347534180e-02
5.900000000000000000e+04 3.685644129291176796e-03 2.408474756521172822e-06 5.564753791986731812e-06 2.094659768044948578e-02 3.437499981373548508e-03 2.408474756521172822e-06 5.564753791986731812e-06 2.094659768044948578e-02
6.000000000000000000e+04 3.688056953251361847e-03 1.258344127563759685e-06 1.575401620357297361e-05 2.099972590804100037e-02 2.008628332987427711e-03 1.258344127563759685e-06 1.575401620357297361e-05 2.099972590804100037e-02
