# step, loss_train, loss_test, metrics_test
1.000000000000000000e+04 1.927906036376953125e+01 1.701444759964942932e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.499351412057876587e-01 8.796057850122451782e-02 1.927906036376953125e+01 1.701444759964942932e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.499351412057876587e-01 8.796057850122451782e-02
1.100000000000000000e+04 1.908116340637207031e+01 1.929351314902305603e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.499385386705398560e-01 8.788080513477325439e-02 1.908116340637207031e+01 1.929351314902305603e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.499385386705398560e-01 8.788080513477325439e-02
1.200000000000000000e+04 2.049823760986328125e+01 2.172176539897918701e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.496985107660293579e-01 8.772242814302444458e-02 2.049823760986328125e+01 2.172176539897918701e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.496985107660293579e-01 8.772242814302444458e-02
1.300000000000000000e+04 2.042529106140136719e+01 2.495377510786056519e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.499151289463043213e-01 8.773396164178848267e-02 2.042529106140136719e+01 2.495377510786056519e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.499151289463043213e-01 8.773396164178848267e-02
1.400000000000000000e+04 1.937695312500000000e+01 2.846891991794109344e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.500774174928665161e-01 8.763790875673294067e-02 1.937695312500000000e+01 2.846891991794109344e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.500774174928665161e-01 8.763790875673294067e-02
1.500000000000000000e+04 2.046934509277343750e+01 3.717571496963500977e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.467811018228530884e-01 8.665738254785537720e-02 2.046934509277343750e+01 3.717571496963500977e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.467811018228530884e-01 8.665738254785537720e-02
1.600000000000000000e+04 2.033564758300781250e+01 4.001357406377792358e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.496363282203674316e-01 8.750234544277191162e-02 2.033564758300781250e+01 4.001357406377792358e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.496363282203674316e-01 8.750234544277191162e-02
1.700000000000000000e+04 2.007902145385742188e+01 4.642798751592636108e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.497924327850341797e-01 8.736341446638107300e-02 2.007902145385742188e+01 4.642798751592636108e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.497924327850341797e-01 8.736341446638107300e-02
1.800000000000000000e+04 1.948298263549804688e+01 5.021974444389343262e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.492185890674591064e-01 8.730959147214889526e-02 1.948298263549804688e+01 5.021974444389343262e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.492185890674591064e-01 8.730959147214889526e-02
1.900000000000000000e+04 1.840524864196777344e+01 4.577409476041793823e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.497654914855957031e-01 8.732330054044723511e-02 1.840524864196777344e+01 4.577409476041793823e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.497654914855957031e-01 8.732330054044723511e-02
2.000000000000000000e+04 1.792530059814453125e+01 7.769924402236938477e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.501407325267791748e-01 8.742417395114898682e-02 1.792530059814453125e+01 7.769924402236938477e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.501407325267791748e-01 8.742417395114898682e-02
2.100000000000000000e+04 1.509543418884277344e+01 6.746519356966018677e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.499402672052383423e-01 8.715156465768814087e-02 1.509543418884277344e+01 6.746519356966018677e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.499402672052383423e-01 8.715156465768814087e-02
2.200000000000000000e+04 1.318139362335205078e+01 4.749283567070960999e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.493228226900100708e-01 8.719161897897720337e-02 1.318139362335205078e+01 4.749283567070960999e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.493228226900100708e-01 8.719161897897720337e-02
2.300000000000000000e+04 1.033564090728759766e+01 5.811349302530288696e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.489983797073364258e-01 8.713129162788391113e-02 1.033564090728759766e+01 5.811349302530288696e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.489983797073364258e-01 8.713129162788391113e-02
2.400000000000000000e+04 1.012674236297607422e+01 2.234686613082885742e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.512763500213623047e-01 8.724213391542434692e-02 1.012674236297607422e+01 2.234686613082885742e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.512763500213623047e-01 8.724213391542434692e-02
2.500000000000000000e+04 9.080202102661132812e+00 1.722085028886795044e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.517122983932495117e-01 8.763509988784790039e-02 9.080202102661132812e+00 1.722085028886795044e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.517122983932495117e-01 8.763509988784790039e-02
2.600000000000000000e+04 7.976334571838378906e+00 1.587723493576049805e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.522637605667114258e-01 8.755475282669067383e-02 7.976334571838378906e+00 1.587723493576049805e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.522637605667114258e-01 8.755475282669067383e-02
2.700000000000000000e+04 6.471340179443359375e+00 9.908704459667205811e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.530815958976745605e-01 8.827850967645645142e-02 6.471340179443359375e+00 9.908704459667205811e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.530815958976745605e-01 8.827850967645645142e-02
2.800000000000000000e+04 3.589663028717041016e+00 4.782290011644363403e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.536782830953598022e-01 8.807709813117980957e-02 3.589663028717041016e+00 4.782290011644363403e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.536782830953598022e-01 8.807709813117980957e-02
2.900000000000000000e+04 6.816899776458740234e-01 3.250258788466453552e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.576604247093200684e-01 8.795974403619766235e-02 6.816899776458740234e-01 3.250258788466453552e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.576604247093200684e-01 8.795974403619766235e-02
3.000000000000000000e+04 1.530839949846267700e-01 1.461458764970302582e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.556869596242904663e-01 8.745659887790679932e-02 1.530839949846267700e-01 1.461458764970302582e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.556869596242904663e-01 8.745659887790679932e-02
3.100000000000000000e+04 7.867778092622756958e-02 6.456862669438123703e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.557780504226684570e-01 8.725878596305847168e-02 7.867778092622756958e-02 6.456862669438123703e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.557780504226684570e-01 8.725878596305847168e-02
3.200000000000000000e+04 4.513231292366981506e-02 3.887719940394163132e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.558691114187240601e-01 8.720241487026214600e-02 4.513231292366981506e-02 3.887719940394163132e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.558691114187240601e-01 8.720241487026214600e-02
3.300000000000000000e+04 1.793977431952953339e-02 2.256678184494376183e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.559568494558334351e-01 8.733686804771423340e-02 1.793977431952953339e-02 2.256678184494376183e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.559568494558334351e-01 8.733686804771423340e-02
3.400000000000000000e+04 1.735110208392143250e-02 1.573885208927094936e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.572850346565246582e-01 8.765841275453567505e-02 1.735110208392143250e-02 1.573885208927094936e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.572850346565246582e-01 8.765841275453567505e-02
3.500000000000000000e+04 3.207813482731580734e-03 1.242441940121352673e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.559868454933166504e-01 8.732865005731582642e-02 3.207813482731580734e-03 1.242441940121352673e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.559868454933166504e-01 8.732865005731582642e-02
3.600000000000000000e+04 1.898029935546219349e-03 9.925886988639831543e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.560909897089004517e-01 8.734036237001419067e-02 1.898029935546219349e-03 9.925886988639831543e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.560909897089004517e-01 8.734036237001419067e-02
3.700000000000000000e+04 1.393112586811184883e-03 8.701312472112476826e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.561040282249450684e-01 8.732771128416061401e-02 1.393112586811184883e-03 8.701312472112476826e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.561040282249450684e-01 8.732771128416061401e-02
3.800000000000000000e+04 1.068314770236611366e-03 7.889019325375556946e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.561189889907836914e-01 8.732052147388458252e-02 1.068314770236611366e-03 7.889019325375556946e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.561189889907836914e-01 8.732052147388458252e-02
3.900000000000000000e+04 1.535905241966247559e+00 6.396588683128356934e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.563001573085784912e-01 8.768405020236968994e-02 1.535905241966247559e+00 6.396588683128356934e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.563001573085784912e-01 8.768405020236968994e-02
4.000000000000000000e+04 6.610019803047180176e-01 2.006725035607814789e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.565456092357635498e-01 8.725904673337936401e-02 6.610019803047180176e-01 2.006725035607814789e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.565456092357635498e-01 8.725904673337936401e-02
4.100000000000000000e+04 2.680461406707763672e-01 9.372015483677387238e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.563169360160827637e-01 8.717256784439086914e-02 2.680461406707763672e-01 9.372015483677387238e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.563169360160827637e-01 8.717256784439086914e-02
4.200000000000000000e+04 3.223707154393196106e-02 3.911797422915697098e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.563027352094650269e-01 8.731300383806228638e-02 3.223707154393196106e-02 3.911797422915697098e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.563027352094650269e-01 8.731300383806228638e-02
4.300000000000000000e+04 4.751322325319051743e-03 1.497207907959818840e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.560875922441482544e-01 8.737167716026306152e-02 4.751322325319051743e-03 1.497207907959818840e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.560875922441482544e-01 8.737167716026306152e-02
4.400000000000000000e+04 2.671546535566449165e-03 7.838157471269369125e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.559256762266159058e-01 8.736480772495269775e-02 2.671546535566449165e-03 7.838157471269369125e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.559256762266159058e-01 8.736480772495269775e-02
4.500000000000000000e+04 1.608210848644375801e-03 5.418597720563411713e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.556897014379501343e-01 8.731716871261596680e-02 1.608210848644375801e-03 5.418597720563411713e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.556897014379501343e-01 8.731716871261596680e-02
4.600000000000000000e+04 1.642500166781246662e-03 4.361956380307674408e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.557005345821380615e-01 8.731636404991149902e-02 1.642500166781246662e-03 4.361956380307674408e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.557005345821380615e-01 8.731636404991149902e-02
4.700000000000000000e+04 8.910804748535156250e+01 1.615256667137145996e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.365759670734405518e-01 8.487337082624435425e-02 8.910804748535156250e+01 1.615256667137145996e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.365759670734405518e-01 8.487337082624435425e-02
4.800000000000000000e+04 2.599096488952636719e+01 1.813870787620544434e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.392718553543090820e-01 7.788944989442825317e-02 2.599096488952636719e+01 1.813870787620544434e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.392718553543090820e-01 7.788944989442825317e-02
4.900000000000000000e+04 9.901765823364257812e+00 4.320496618747711182e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.464134752750396729e-01 7.909826934337615967e-02 9.901765823364257812e+00 4.320496618747711182e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.464134752750396729e-01 7.909826934337615967e-02
5.000000000000000000e+04 3.214108228683471680e+00 1.815258264541625977e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.543748080730438232e-01 7.924426347017288208e-02 3.214108228683471680e+00 1.815258264541625977e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.543748080730438232e-01 7.924426347017288208e-02
5.100000000000000000e+04 2.039460182189941406e+00 1.320141255855560303e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.557971835136413574e-01 7.906362414360046387e-02 2.039460182189941406e+00 1.320141255855560303e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.557971835136413574e-01 7.906362414360046387e-02
5.200000000000000000e+04 1.133864998817443848e+00 6.943770498037338257e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.565012335777282715e-01 7.853069901466369629e-02 1.133864998817443848e+00 6.943770498037338257e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.565012335777282715e-01 7.853069901466369629e-02
5.300000000000000000e+04 5.111098289489746094e-01 3.813988342881202698e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.572519093751907349e-01 7.842991501092910767e-02 5.111098289489746094e-01 3.813988342881202698e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.572519093751907349e-01 7.842991501092910767e-02
5.400000000000000000e+04 2.054200023412704468e-01 1.836991310119628906e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.571913659572601318e-01 7.975420355796813965e-02 2.054200023412704468e-01 1.836991310119628906e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.571913659572601318e-01 7.975420355796813965e-02
5.500000000000000000e+04 8.451418578624725342e-02 9.108766913414001465e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.573190242052078247e-01 7.952738553285598755e-02 8.451418578624725342e-02 9.108766913414001465e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.573190242052078247e-01 7.952738553285598755e-02
5.600000000000000000e+04 1.779842823743820190e-01 2.150475233793258667e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.520048081874847412e-01 7.698665559291839600e-02 1.779842823743820190e-01 2.150475233793258667e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.520048081874847412e-01 7.698665559291839600e-02
5.700000000000000000e+04 8.108761906623840332e-02 9.693822823464870453e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.533480882644653320e-01 7.778716832399368286e-02 8.108761906623840332e-02 9.693822823464870453e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.533480882644653320e-01 7.778716832399368286e-02
5.800000000000000000e+04 2.299080657958984375e+01 2.261106371879577637e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.450522094964981079e-01 8.486413210630416870e-02 2.299080657958984375e+01 2.261106371879577637e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.450522094964981079e-01 8.486413210630416870e-02
5.900000000000000000e+04 1.693519020080566406e+01 2.269835770130157471e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.464540064334869385e-01 8.485212177038192749e-02 1.693519020080566406e+01 2.269835770130157471e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.464540064334869385e-01 8.485212177038192749e-02
6.000000000000000000e+04 1.245347595214843750e+01 2.045301347970962524e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.481357216835021973e-01 8.434381335973739624e-02 1.245347595214843750e+01 2.045301347970962524e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.481357216835021973e-01 8.434381335973739624e-02
6.000000000000000000e+04 1.245347595214843750e+01 2.045301347970962524e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.481357216835021973e-01 8.434381335973739624e-02 1.245347595214843750e+01 2.045301347970962524e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.481357216835021973e-01 8.434381335973739624e-02
6.001100000000000000e+04 1.245347595214843750e+01 2.045301347970962524e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.481357216835021973e-01 8.434381335973739624e-02 1.245347595214843750e+01 2.045301347970962524e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.481357216835021973e-01 8.434381335973739624e-02
