# x, y
1.035156250000000000e-01 -5.717435479164123535e-01
2.285156250000000000e-01 1.223478674888610840e+00
2.539062500000000000e-02 -9.390696287155151367e-01
1.503906250000000000e-01 -1.422442197799682617e-01
8.789062500000000000e-02 -6.734931468963623047e-01
2.128906250000000000e-01 8.611675500869750977e-01
5.664062500000000000e-02 -8.306155800819396973e-01
1.816406250000000000e-01 2.824951410293579102e-01
1.191406250000000000e-01 -4.512903690338134766e-01
2.441406250000000000e-01 1.644455790519714355e+00
5.859375000000000000e-03 -9.877738952636718750e-01
1.308593750000000000e-01 -3.469487428665161133e-01
6.835937500000000000e-02 -7.781794071197509766e-01
1.933593750000000000e-01 4.790443181991577148e-01
3.710937500000000000e-02 -9.032416343688964844e-01
1.621093750000000000e-01 1.653909683227539062e-03
9.960937500000000000e-02 -5.988300442695617676e-01
2.246093750000000000e-01 1.127723217010498047e+00
2.148437500000000000e-02 -9.498573541641235352e-01
1.464843750000000000e-01 -1.865304708480834961e-01
8.398437500000000000e-02 -6.963107585906982422e-01
2.089843750000000000e-01 7.788230180740356445e-01
5.273437500000000000e-02 -8.465459346771240234e-01
1.777343750000000000e-01 2.218739986419677734e-01
1.152343750000000000e-01 -4.833083152770996094e-01
2.402343750000000000e-01 1.533244371414184570e+00
1.367187500000000000e-02 -9.698243141174316406e-01
1.386718750000000000e-01 -2.699664831161499023e-01
7.617187500000000000e-02 -7.390577793121337891e-01
2.011718750000000000e-01 6.232218742370605469e-01
4.492187500000000000e-02 -8.762478828430175781e-01
1.699218750000000000e-01 1.074684858322143555e-01
1.074218750000000000e-01 -5.434900522232055664e-01
2.324218750000000000e-01 1.322895288467407227e+00
2.929687500000000000e-02 -9.277186393737792969e-01
1.542968750000000000e-01 -9.616184234619140625e-02
9.179687500000000000e-02 -6.496656537055969238e-01
2.167968750000000000e-01 9.466888904571533203e-01
6.054687500000000000e-02 -8.139299154281616211e-01
1.855468750000000000e-01 3.455054759979248047e-01
1.230468750000000000e-01 -4.179240465164184570e-01
2.480468750000000000e-01 1.759886145591735840e+00
9.765625000000000000e-04 -9.980330467224121094e-01
1.259765625000000000e-01 -3.919851779937744141e-01
6.347656250000000000e-02 -8.009031414985656738e-01
1.884765625000000000e-01 3.943831920623779297e-01
3.222656250000000000e-02 -9.188230037689208984e-01
1.572265625000000000e-01 -6.038224697113037109e-02
9.472656250000000000e-02 -6.311097145080566406e-01
2.197265625000000000e-01 1.012983202934265137e+00
1.660156250000000000e-02 -9.625809788703918457e-01
1.416015625000000000e-01 -2.394592761993408203e-01
7.910156250000000000e-02 -7.234666943550109863e-01
2.041015625000000000e-01 6.801894903182983398e-01
4.785156250000000000e-02 -8.654376864433288574e-01
1.728515625000000000e-01 1.493309736251831055e-01
1.103515625000000000e-01 -5.215080976486206055e-01
2.353515625000000000e-01 1.399939417839050293e+00
8.789062500000000000e-03 -9.812698364257812500e-01
1.337890625000000000e-01 -3.188076019287109375e-01
7.128906250000000000e-02 -7.639172673225402832e-01
1.962890625000000000e-01 5.318229198455810547e-01
4.003906250000000000e-02 -8.934240937232971191e-01
1.650390625000000000e-01 4.036617279052734375e-02
1.025390625000000000e-01 -5.786229968070983887e-01
2.275390625000000000e-01 1.199201822280883789e+00
2.441406250000000000e-02 -9.418184161186218262e-01
1.494140625000000000e-01 -1.534816026687622070e-01
8.691406250000000000e-02 -6.792908310890197754e-01
2.119140625000000000e-01 8.402881622314453125e-01
5.566406250000000000e-02 -8.346680402755737305e-01
1.806640625000000000e-01 2.671188116073608398e-01
1.181640625000000000e-01 -4.594190120697021484e-01
2.431640625000000000e-01 1.616263151168823242e+00
4.882812500000000000e-03 -9.898833036422729492e-01
1.298828125000000000e-01 -3.561402559280395508e-01
6.738281250000000000e-02 -7.828276157379150391e-01
1.923828125000000000e-01 4.617855548858642578e-01
3.613281250000000000e-02 -9.064352512359619141e-01
1.611328125000000000e-01 -1.099896430969238281e-02
9.863281250000000000e-02 -6.054241061210632324e-01
2.236328125000000000e-01 1.104341268539428711e+00
2.050781250000000000e-02 -9.524687528610229492e-01
1.455078125000000000e-01 -1.973292827606201172e-01
8.300781250000000000e-02 -7.018615603446960449e-01
2.080078125000000000e-01 7.587199211120605469e-01
5.175781250000000000e-02 -8.504135012626647949e-01
1.767578125000000000e-01 2.070820331573486328e-01
1.142578125000000000e-01 -4.911079406738281250e-01
2.392578125000000000e-01 1.506083369255065918e+00
1.269531250000000000e-02 -9.721751213073730469e-01
1.376953125000000000e-01 -2.799326181411743164e-01
7.519531250000000000e-02 -7.441409826278686523e-01
2.001953125000000000e-01 6.045914888381958008e-01
4.394531250000000000e-02 -8.797661662101745605e-01
1.689453125000000000e-01 9.378468990325927734e-02
1.064453125000000000e-01 -5.506650209426879883e-01
2.314453125000000000e-01 1.297690391540527344e+00
2.832031250000000000e-02 -9.306103587150573730e-01
1.533203125000000000e-01 -1.078542470932006836e-01
9.082031250000000000e-02 -6.557193994522094727e-01
2.158203125000000000e-01 9.250044822692871094e-01
5.957031250000000000e-02 -8.181736469268798828e-01
1.845703125000000000e-01 3.295241594314575195e-01
1.220703125000000000e-01 -4.263947010040283203e-01
2.470703125000000000e-01 1.730624675750732422e+00
2.929687500000000000e-03 -9.940150380134582520e-01
1.279296875000000000e-01 -3.742454051971435547e-01
6.542968750000000000e-02 -7.919678092002868652e-01
1.904296875000000000e-01 4.277608394622802734e-01
3.417968750000000000e-02 -9.127055406570434570e-01
1.591796875000000000e-01 -3.593385219573974609e-02
9.667968750000000000e-02 -6.184040307998657227e-01
2.216796875000000000e-01 1.058231949806213379e+00
1.855468750000000000e-02 -9.575909376144409180e-01
1.435546875000000000e-01 -2.186051607131958008e-01
8.105468750000000000e-02 -7.127826809883117676e-01
2.060546875000000000e-01 7.190816402435302734e-01
4.980468750000000000e-02 -8.580142259597778320e-01
1.748046875000000000e-01 1.779259443283081055e-01
1.123046875000000000e-01 -5.064661502838134766e-01
2.373046875000000000e-01 1.452515721321105957e+00
1.074218750000000000e-02 -9.767838120460510254e-01
1.357421875000000000e-01 -2.995663881301879883e-01
7.324218750000000000e-02 -7.541393637657165527e-01
1.982421875000000000e-01 5.678598880767822266e-01
4.199218750000000000e-02 -8.866774439811706543e-01
1.669921875000000000e-01 6.681406497955322266e-02
1.044921875000000000e-01 -5.647912621498107910e-01
2.294921875000000000e-01 1.247984647750854492e+00
2.636718750000000000e-02 -9.362854957580566406e-01
1.513671875000000000e-01 -1.308944225311279297e-01
8.886718750000000000e-02 -6.676324009895324707e-01
2.138671875000000000e-01 8.822457790374755859e-01
5.761718750000000000e-02 -8.265160322189331055e-01
1.826171875000000000e-01 2.980202436447143555e-01
1.201171875000000000e-01 -4.430769681930541992e-01
2.451171875000000000e-01 1.672912120819091797e+00
6.835937500000000000e-03 -9.856353998184204102e-01
1.318359375000000000e-01 -3.376632928848266602e-01
6.933593750000000000e-02 -7.734786272048950195e-01
1.943359375000000000e-01 4.964690208435058594e-01
3.808593750000000000e-02 -9.000089168548583984e-01
1.630859375000000000e-01 1.443147659301757812e-02
1.005859375000000000e-01 -5.921654701232910156e-01
2.255859375000000000e-01 1.151325941085815430e+00
2.246093750000000000e-02 -9.472122192382812500e-01
1.474609375000000000e-01 -1.756237745285034180e-01
8.496093750000000000e-02 -6.906990408897399902e-01
2.099609375000000000e-01 7.991175651550292969e-01
5.371093750000000000e-02 -8.426327705383300781e-01
1.787109375000000000e-01 2.368099689483642578e-01
1.162109375000000000e-01 -4.754275083541870117e-01
2.412109375000000000e-01 1.560659885406494141e+00
1.464843750000000000e-02 -9.674415588378906250e-01
1.396484375000000000e-01 -2.598993778228759766e-01
7.714843750000000000e-02 -7.339181303977966309e-01
2.021484375000000000e-01 6.420305967330932617e-01
4.589843750000000000e-02 -8.726873993873596191e-01
1.708984375000000000e-01 1.212869882583618164e-01
1.083984375000000000e-01 -5.362391471862792969e-01
2.333984375000000000e-01 1.348336696624755859e+00
3.027343750000000000e-02 -9.247903823852539062e-01
1.552734375000000000e-01 -8.435308933258056641e-02
9.277343750000000000e-02 -6.435467600822448730e-01
2.177734375000000000e-01 9.685789346694946289e-01
6.152343750000000000e-02 -8.096373081207275391e-01
1.865234375000000000e-01 3.616415262222290039e-01
1.240234375000000000e-01 -4.093661308288574219e-01
2.490234375000000000e-01 1.789420604705810547e+00
4.882812500000000000e-04 -9.990200400352478027e-01
1.254882812500000000e-01 -3.963638544082641602e-01
6.298828125000000000e-02 -8.031054139137268066e-01
1.879882812500000000e-01 3.861384391784667969e-01
3.173828125000000000e-02 -9.203289151191711426e-01
1.567382812500000000e-01 -6.641960144042968750e-02
9.423828125000000000e-02 -6.342439651489257812e-01
2.192382812500000000e-01 1.001803398132324219e+00
1.611328125000000000e-02 -9.638083577156066895e-01
1.411132812500000000e-01 -2.446079254150390625e-01
7.861328125000000000e-02 -7.261011600494384766e-01
2.036132812500000000e-01 6.705815792083740234e-01
4.736328125000000000e-02 -8.672662377357482910e-01
1.723632812500000000e-01 1.422684192657470703e-01
1.098632812500000000e-01 -5.252196788787841797e-01
2.348632812500000000e-01 1.386948227882385254e+00
8.300781250000000000e-03 -9.823724031448364258e-01
1.333007812500000000e-01 -3.235573768615722656e-01
7.080078125000000000e-02 -7.663277387619018555e-01
1.958007812500000000e-01 5.229209661483764648e-01
3.955078125000000000e-02 -8.950850963592529297e-01
1.645507812500000000e-01 3.383481502532958984e-02
1.020507812500000000e-01 -5.820356011390686035e-01
2.270507812500000000e-01 1.187148571014404297e+00
2.392578125000000000e-02 -9.431799054145812988e-01
1.489257812500000000e-01 -1.590584516525268555e-01
8.642578125000000000e-02 -6.821661591529846191e-01
2.114257812500000000e-01 8.299221992492675781e-01
5.517578125000000000e-02 -8.366764187812805176e-01
1.801757812500000000e-01 2.594866752624511719e-01
1.176757812500000000e-01 -4.634524583816528320e-01
2.426757812500000000e-01 1.602265119552612305e+00
4.394531250000000000e-03 -9.909269809722900391e-01
1.293945312500000000e-01 -3.607013225555419922e-01
6.689453125000000000e-02 -7.851322293281555176e-01
1.918945312500000000e-01 4.532179832458496094e-01
3.564453125000000000e-02 -9.080173373222351074e-01
1.606445312500000000e-01 -1.727867126464843750e-02
9.814453125000000000e-02 -6.086950898170471191e-01
2.231445312500000000e-01 1.092732667922973633e+00
2.001953125000000000e-02 -9.537616968154907227e-01
1.450195312500000000e-01 -2.026879787445068359e-01
8.251953125000000000e-02 -7.046141624450683594e-01
2.075195312500000000e-01 7.487397193908691406e-01
5.126953125000000000e-02 -8.523306250572204590e-01
1.762695312500000000e-01 1.997400522232055664e-01
1.137695312500000000e-01 -4.949774742126464844e-01
2.387695312500000000e-01 1.492597818374633789e+00
1.220703125000000000e-02 -9.733390212059020996e-01
1.372070312500000000e-01 -2.848784923553466797e-01
7.470703125000000000e-02 -7.466613054275512695e-01
1.997070312500000000e-01 5.953427553176879883e-01
4.345703125000000000e-02 -8.815094828605651855e-01
1.684570312500000000e-01 8.699238300323486328e-02
1.059570312500000000e-01 -5.542245507240295410e-01
2.309570312500000000e-01 1.285176873207092285e+00
2.783203125000000000e-02 -9.320424795150756836e-01
1.528320312500000000e-01 -1.136573553085327148e-01
9.033203125000000000e-02 -6.587216258049011230e-01
2.153320312500000000e-01 9.142390489578247070e-01
5.908203125000000000e-02 -8.202774524688720703e-01
1.840820312500000000e-01 3.215911388397216797e-01
1.215820312500000000e-01 -4.305974245071411133e-01
2.465820312500000000e-01 1.716095924377441406e+00
2.441406250000000000e-03 -9.950300455093383789e-01
1.274414062500000000e-01 -3.787143230438232422e-01
6.494140625000000000e-02 -7.942207455635070801e-01
1.899414062500000000e-01 4.193563461303710938e-01
3.369140625000000000e-02 -9.142492413520812988e-01
1.586914062500000000e-01 -4.209125041961669922e-02
9.619140625000000000e-02 -6.216058135032653809e-01
2.211914062500000000e-01 1.046839952468872070e+00
1.806640625000000000e-02 -9.588506817817687988e-01
1.430664062500000000e-01 -2.238578796386718750e-01
8.056640625000000000e-02 -7.154755592346191406e-01
2.055664062500000000e-01 7.092890739440917969e-01
4.931640625000000000e-02 -8.598866462707519531e-01
1.743164062500000000e-01 1.707248687744140625e-01
1.118164062500000000e-01 -5.102560520172119141e-01
2.368164062500000000e-01 1.439279556274414062e+00
1.025390625000000000e-02 -9.779167175292968750e-01
1.352539062500000000e-01 -3.044133186340332031e-01
7.275390625000000000e-02 -7.566040754318237305e-01
1.977539062500000000e-01 5.587860345840454102e-01
4.150390625000000000e-02 -8.883793354034423828e-01
1.665039062500000000e-01 6.015360355377197266e-02
1.040039062500000000e-01 -5.682766437530517578e-01
2.290039062500000000e-01 1.235702991485595703e+00
2.587890625000000000e-02 -9.376817941665649414e-01
1.508789062500000000e-01 -1.365833282470703125e-01
8.837890625000000000e-02 -6.705709099769592285e-01
2.133789062500000000e-01 8.716818094253540039e-01
5.712890625000000000e-02 -8.285716176033020020e-01
1.821289062500000000e-01 2.902387380599975586e-01
1.196289062500000000e-01 -4.471940994262695312e-01
2.446289062500000000e-01 1.658650636672973633e+00
6.347656250000000000e-03 -9.867084026336669922e-01
1.313476562500000000e-01 -3.423177003860473633e-01
6.884765625000000000e-02 -7.758356928825378418e-01
1.938476562500000000e-01 4.877357482910156250e-01
3.759765625000000000e-02 -9.016301631927490234e-01
1.625976562500000000e-01 8.027076721191406250e-03
1.000976562500000000e-01 -5.955066680908203125e-01
2.250976562500000000e-01 1.139497041702270508e+00
2.197265625000000000e-02 -9.485390186309814453e-01
1.469726562500000000e-01 -1.810909509658813477e-01
8.447265625000000000e-02 -6.935125589370727539e-01
2.094726562500000000e-01 7.889459133148193359e-01
5.322265625000000000e-02 -8.445950746536254883e-01
1.782226562500000000e-01 2.293239831924438477e-01
1.157226562500000000e-01 -4.793782234191894531e-01
2.407226562500000000e-01 1.546920061111450195e+00
1.416015625000000000e-02 -9.686369299888610840e-01
1.391601562500000000e-01 -2.649457454681396484e-01
7.666015625000000000e-02 -7.364950180053710938e-01
2.016601562500000000e-01 6.326038837432861328e-01
4.541015625000000000e-02 -8.744727969169616699e-01
1.704101562500000000e-01 1.143608093261718750e-01
1.079101562500000000e-01 -5.398739576339721680e-01
2.329101562500000000e-01 1.335586190223693848e+00
2.978515625000000000e-02 -9.262590408325195312e-01
1.547851562500000000e-01 -9.027206897735595703e-02
9.228515625000000000e-02 -6.466144323348999023e-01
2.172851562500000000e-01 9.576078653335571289e-01
6.103515625000000000e-02 -8.117897510528564453e-01
1.860351562500000000e-01 3.535542488098144531e-01
1.235351562500000000e-01 -4.136559963226318359e-01
2.485351562500000000e-01 1.774619221687316895e+00
1.464843750000000000e-03 -9.970390200614929199e-01
1.264648437500000000e-01 -3.875842094421386719e-01
6.396484375000000000e-02 -7.986884117126464844e-01
1.889648437500000000e-01 4.026676416397094727e-01
3.271484375000000000e-02 -9.173078536987304688e-01
1.577148437500000000e-01 -5.431520938873291016e-02
9.521484375000000000e-02 -6.279587745666503906e-01
2.202148437500000000e-01 1.024215459823608398e+00
1.708984375000000000e-02 -9.613456726074218750e-01
1.420898437500000000e-01 -2.342847585678100586e-01
7.958984375000000000e-02 -7.208176255226135254e-01
2.045898437500000000e-01 6.898435354232788086e-01
4.833984375000000000e-02 -8.635983467102050781e-01
1.733398437500000000e-01 1.564272642135620117e-01
1.108398437500000000e-01 -5.177770853042602539e-01
2.358398437500000000e-01 1.412991523742675781e+00
9.277343750000000000e-03 -9.801596999168395996e-01
